dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
openml:1590,classification,2100,14,block_shift,0.3,0.2507857142857143,2,random,,tabicl_aware,0.334489107131958,,0.8511111111111112,0.31457164922734904,0.9011425856052654
openml:1590,classification,2100,14,block_shift,0.5,0.4522857142857143,2,random,,tabicl_aware,0.3370323181152344,,0.8444444444444444,0.349763336214161,0.8767482765468523
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabicl_aware,0.33657336235046387,,0.86,0.30149564231870846,0.9094584243524639
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,3,random,,tabicl_aware,0.3343794345855713,,0.8566666666666667,0.31650945318309537,0.8991070668671451
openml:1590,classification,2100,14,block,0.5,0.4276190476190476,3,random,,tabicl_aware,0.3338315486907959,,0.8222222222222222,0.37408722739135314,0.8557689579846236
openml:1590,classification,2100,14,block_shift,0.3,0.2857142857142857,3,random,,tabicl_aware,0.3320424556732178,,0.8566666666666667,0.3239304439954075,0.8927664614598996
openml:1590,classification,2100,14,block_shift,0.5,0.45280952380952383,3,random,,tabicl_aware,0.32800984382629395,,0.8455555555555555,0.3613900897497724,0.8640032341343017
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabicl_aware,0.3268885612487793,,0.8588888888888889,0.2953440015065932,0.913540100428381
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,4,random,,tabicl_aware,0.3345932960510254,,0.8477777777777777,0.3510972151874338,0.8760283979687368
openml:1590,classification,2100,14,block,0.5,0.48595238095238097,4,random,,tabicl_aware,0.33254313468933105,,0.8377777777777777,0.3507873524959428,0.8738900394337428
openml:1590,classification,2100,14,block_shift,0.3,0.2857142857142857,4,random,,tabicl_aware,0.3721022605895996,,0.8488888888888889,0.3269872649592556,0.8953410025816335
openml:1590,classification,2100,14,block_shift,0.5,0.5,4,random,,tabicl_aware,0.32942962646484375,,0.8366666666666667,0.3637105699594022,0.8634783965502568
