dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:44970,regression,635,6,none,0.0,0.0,0,random,,tabicl_aware,0.2786431312561035,,0.8575105732903125,0.6436509679789101,0.8021978021978022,1.240815146300141
openml:44970,regression,458,6,block,0.3,0.3333333333333333,0,source,0.0,tabicl_aware,0.27912068367004395,,1.2192263627829905,0.2840124875374085,0.7466666666666667,1.7703307886136377
openml:44970,regression,742,6,block,0.5,0.5,0,source,1.0,tabicl_aware,0.30069470405578613,,1.0049660084210583,0.5491400142682346,0.8855421686746988,1.8928636416732956
openml:44970,regression,458,6,block_shift,0.3,0.3333333333333333,0,source,0.0,tabicl_aware,0.28449082374572754,,1.350499469238128,0.12153271165901025,0.7666666666666667,2.1112567044840236
openml:44970,regression,742,6,block_shift,0.5,0.5,0,source,1.0,tabicl_aware,0.3174126148223877,,1.3436849868023688,0.1940021612494064,0.6867469879518072,2.029462395317963
openml:44970,regression,635,6,none,0.0,0.0,1,random,,tabicl_aware,0.27834534645080566,,0.8317981998203278,0.6755131012277138,0.8058608058608059,1.2044096559162694
openml:44970,regression,614,6,block,0.3,0.3333333333333333,1,source,1.0,tabicl_aware,0.2777442932128906,,0.872061527247632,0.5828036175088515,0.9047619047619048,2.053089753279085
openml:44970,regression,622,6,block,0.5,0.447503671071953,1,source,2.0,tabicl_aware,0.2755599021911621,,1.304625728755261,0.10443246472114376,0.6258741258741258,1.6209830333127473
openml:44970,regression,614,6,block_shift,0.3,0.3333333333333333,1,source,1.0,tabicl_aware,0.2760751247406006,,1.0452854028414948,0.40060094905403343,0.8367346938775511,2.017338461196454
openml:44970,regression,622,6,block_shift,0.5,0.39500734214390604,1,source,2.0,tabicl_aware,0.27519869804382324,,1.3829038356137424,-0.006260502159136427,0.534965034965035,1.8980761559630814
openml:44970,regression,635,6,none,0.0,0.0,2,random,,tabicl_aware,0.279876708984375,,0.850302362394429,0.680754913747659,0.8205128205128205,1.2490735022275496
openml:44970,regression,447,6,block,0.3,0.2512848751835536,2,source,0.0,tabicl_aware,0.27546000480651855,,1.047612445403349,0.4438016938441878,0.8459869848156182,2.043413900779484
openml:44970,regression,603,6,block,0.5,0.3893171806167401,2,source,1.0,tabicl_aware,0.280106782913208,,1.074653906612419,0.3901205602014346,0.7934426229508197,1.8370889184244903
openml:44970,regression,447,6,block_shift,0.3,0.2487151248164464,2,source,0.0,tabicl_aware,0.27300095558166504,,1.1373819039677182,0.34439690944869916,0.735357917570499,1.8250358609676431
openml:44970,regression,603,6,block_shift,0.5,0.38362701908957414,2,source,1.0,tabicl_aware,0.2797355651855469,,1.3299066502775503,0.0659952936212782,0.7147540983606557,1.8686797551904697
openml:44970,regression,635,6,none,0.0,0.0,3,random,,tabicl_aware,0.2792067527770996,,0.8113982101027414,0.6985091662460889,0.7765567765567766,1.2084379189403214
openml:44970,regression,652,6,block,0.3,0.3333333333333333,3,source,1.0,tabicl_aware,0.31955671310424805,,1.1366999714047654,0.3434166906164664,0.82421875,2.1459982905308186
openml:44970,regression,620,6,block,0.5,0.5,3,source,2.0,tabicl_aware,0.2798140048980713,,1.231659776746448,0.19385431382868357,0.8645833333333334,2.4186214633004304
