dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
openml:1590,classification,1995,14,block_shift,0.5,0.4525,2,source,0.0,tabicl_aware,0.3370075225830078,,0.7890547263681592,0.4905151928518843,0.7515334488812857
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabicl_aware,0.3688678741455078,,0.8611111111111112,0.3018806511714208,0.9097527589435161
openml:1590,classification,2251,14,block,0.3,0.26811904761904765,3,source,2.0,tabicl_aware,0.35051774978637695,,0.8384512683578104,0.34931040847260914,0.8861070273448985
openml:1590,classification,1969,14,block,0.5,0.47545238095238096,3,source,0.0,tabicl_aware,0.3335709571838379,,0.7982541222114452,0.3959748116720251,0.8269245759975055
openml:1590,classification,2251,14,block_shift,0.3,0.2857142857142857,3,source,2.0,tabicl_aware,0.34955739974975586,,0.8237650200267023,0.36912429806091707,0.8683671469175733
openml:1590,classification,1969,14,block_shift,0.5,0.4764047619047619,3,source,0.0,tabicl_aware,0.34417176246643066,,0.8506304558680893,0.36418857587852604,0.8530690764930567
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabicl_aware,0.35085034370422363,,0.8566666666666667,0.2963457604165387,0.9129337002468155
openml:1590,classification,2002,14,block,0.3,0.2857142857142857,4,source,0.0,tabicl_aware,0.3332405090332031,,0.8076152304609219,0.4039159849541021,0.8328251121076233
openml:1590,classification,2428,14,block,0.5,0.4852619047619048,4,source,4.0,tabicl_aware,0.3499431610107422,,0.8094405594405595,0.4043350988175581,0.811505242001195
openml:1590,classification,2002,14,block_shift,0.3,0.2857142857142857,4,source,0.0,tabicl_aware,0.3352928161621094,,0.8006012024048096,0.4399433102209957,0.8109040937364386
openml:1590,classification,2428,14,block_shift,0.5,0.5,4,source,4.0,tabicl_aware,0.38152337074279785,,0.7097902097902098,0.4501944376018365,0.8228312238578958
