dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabpfn25,0.7973387241363525,,0.8777777777777778,0.2853856682777405,0.918167891287696,,,,
openml:1590,classification,1997,14,block,0.3,0.2857142857142857,1,source,1.0,tabpfn25,0.8110008239746094,,0.8424725822532403,0.3575345575809479,0.8929878709118475,,,,
openml:1590,classification,1976,14,block,0.5,0.4756190476190476,1,source,0.0,tabpfn25,0.7698500156402588,,0.84375,0.37623780965805054,0.8746873385012919,,,,
openml:1590,classification,1997,14,block_shift,0.3,0.2857142857142857,1,source,1.0,tabpfn25,0.7861170768737793,,0.8364905284147557,0.3433474898338318,0.8966103530431017,,,,
openml:1590,classification,1976,14,block_shift,0.5,0.43052380952380953,1,source,0.0,tabpfn25,0.7829945087432861,,0.794921875,0.46087852120399475,0.8125788113695089,,,,
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabpfn25,0.7119145393371582,,0.8677777777777778,0.286685585975647,0.9175153905075322,,,,
openml:1590,classification,1467,14,block,0.3,0.2507857142857143,2,source,1.0,tabpfn25,0.5947048664093018,,0.8180039138943248,0.39859384298324585,0.8681315119796418,,,,
openml:1590,classification,1995,14,block,0.5,0.4522857142857143,2,source,0.0,tabpfn25,0.5927236080169678,,0.7761194029850746,0.4176362454891205,0.8209438166839239,,,,
openml:1590,classification,1467,14,block_shift,0.3,0.24921428571428572,2,source,1.0,tabpfn25,0.5831830501556396,,0.46249184605348986,0.8015430569648743,0.7626830556489173,,,,
openml:1590,classification,1995,14,block_shift,0.5,0.4525,2,source,0.0,tabpfn25,0.7474803924560547,,0.7890547263681592,0.47426047921180725,0.7582159096024851,,,,
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabpfn25,0.6002485752105713,,0.8566666666666667,0.3015453517436981,0.9093165763567762,,,,
openml:1590,classification,2251,14,block,0.3,0.26811904761904765,3,source,2.0,tabpfn25,0.6948177814483643,,0.8344459279038718,0.3499954640865326,0.8839655003430363,,,,
openml:1590,classification,1969,14,block,0.5,0.47545238095238096,3,source,0.0,tabpfn25,0.7250893115997314,,0.8001939864209505,0.42295899987220764,0.8289374046481587,,,,
openml:1590,classification,2251,14,block_shift,0.3,0.2857142857142857,3,source,2.0,tabpfn25,0.6592156887054443,,0.8331108144192256,0.374182790517807,0.8690189160050966,,,,
openml:1590,classification,1969,14,block_shift,0.5,0.4764047619047619,3,source,0.0,tabpfn25,0.8604447841644287,,0.8467507274490785,0.36337316036224365,0.8624817648303433,,,,
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabpfn25,0.656378984451294,,0.8677777777777778,0.289505273103714,0.9172458793157253,,,,
openml:1590,classification,2002,14,block,0.3,0.2857142857142857,4,source,0.0,tabpfn25,0.5953588485717773,,0.8166332665330661,0.4260823428630829,0.8373788514393172,,,,
openml:1590,classification,2428,14,block,0.5,0.4852619047619048,4,source,4.0,tabpfn25,0.8167800903320312,,0.8076923076923077,0.40348365902900696,0.8189834682311189,,,,
openml:1590,classification,2002,14,block_shift,0.3,0.2857142857142857,4,source,0.0,tabpfn25,0.751293420791626,,0.7985971943887775,0.45454496145248413,0.7844351222334732,,,,
openml:1590,classification,2428,14,block_shift,0.5,0.5,4,source,4.0,tabpfn25,0.7363977432250977,,0.7744755244755245,0.4365968108177185,0.8286164376120376,,,,
openml:531,regression,354,13,none,0.0,0.0,0,random,,tabpfn25,0.5350673198699951,,,,,3.358123650401401,0.8721212723760541,,
openml:531,regression,261,13,block,0.3,0.3076923076923077,0,source,1.0,tabpfn25,0.5291802883148193,,,,,6.69045649176803,0.41812433363029533,,
openml:531,regression,397,13,block,0.5,0.46153846153846156,0,source,4.0,tabpfn25,0.497326135635376,,,,,5.1772869959109755,0.7493247244682808,,
openml:531,regression,261,13,block_shift,0.3,0.2680145941015506,0,source,1.0,tabpfn25,0.5346536636352539,,,,,5.675219264672709,0.5813182943442707,,
openml:531,regression,397,13,block_shift,0.5,0.44588020674977197,0,source,4.0,tabpfn25,0.4533121585845947,,,,,7.11901614004233,0.5260342323437421,,
openml:531,regression,354,13,none,0.0,0.0,1,random,,tabpfn25,0.625324010848999,,,,,2.7623586981739776,0.905842658218396,,
openml:531,regression,332,13,block,0.3,0.3076923076923077,1,source,2.0,tabpfn25,0.4410839080810547,,,,,5.114447892863259,0.7203844442564413,,
openml:531,regression,341,13,block,0.5,0.46153846153846156,1,source,2.0,tabpfn25,0.4749722480773926,,,,,5.098617812214365,0.6694767838185112,,
openml:531,regression,332,13,block_shift,0.3,0.3076923076923077,1,source,2.0,tabpfn25,0.47176241874694824,,,,,7.654033126674181,0.37375468892724806,,
openml:531,regression,341,13,block_shift,0.5,0.4107631498935847,1,source,2.0,tabpfn25,0.5164518356323242,,,,,6.735942725786883,0.42310891994558764,,
openml:531,regression,354,13,none,0.0,0.0,2,random,,tabpfn25,0.6026241779327393,,,,,2.8451783050594806,0.8734876951608066,,
openml:531,regression,245,13,block,0.3,0.233201581027668,2,source,0.0,tabpfn25,0.5433158874511719,,,,,4.485214857620513,0.7817148652039406,,
openml:531,regression,337,13,block,0.5,0.46153846153846156,2,source,0.0,tabpfn25,0.6037497520446777,,,,,5.4851446926639,0.6482724386149252,,
openml:531,regression,245,13,block_shift,0.3,0.233201581027668,2,source,0.0,tabpfn25,0.6162872314453125,,,,,6.8272998984779125,0.49422702778221095,,
openml:531,regression,337,13,block_shift,0.5,0.4103070842201277,2,source,0.0,tabpfn25,0.48253917694091797,,,,,7.804717231815397,0.2878941224125118,,
openml:531,regression,354,13,none,0.0,0.0,3,random,,tabpfn25,0.5110530853271484,,,,,2.5189099912540707,0.9187601800251074,,
openml:531,regression,366,13,block,0.3,0.3076923076923077,3,source,1.0,tabpfn25,0.4324333667755127,,,,,4.170624966940229,0.7958665087928585,,
openml:531,regression,322,13,block,0.5,0.46153846153846156,3,source,2.0,tabpfn25,0.43625521659851074,,,,,5.587785372943381,0.6051406372907042,,
openml:531,regression,366,13,block_shift,0.3,0.3076923076923077,3,source,1.0,tabpfn25,0.48723459243774414,,,,,5.799810524348199,0.6052341309390232,,
openml:531,regression,322,13,block_shift,0.5,0.38172696868349043,3,source,2.0,tabpfn25,0.6066117286682129,,,,,6.90840791604265,0.39644207951023536,,
openml:531,regression,354,13,none,0.0,0.0,4,random,,tabpfn25,0.5403950214385986,,,,,2.092356403546486,0.9381484405798811,,
openml:531,regression,336,13,block,0.3,0.3076923076923077,4,source,1.0,tabpfn25,0.5041556358337402,,,,,4.886490234597474,0.7240464574168262,,
openml:531,regression,388,13,block,0.5,0.46153846153846156,4,source,4.0,tabpfn25,0.5133950710296631,,,,,7.961795698117667,0.2679768081371193,,
openml:531,regression,336,13,block_shift,0.3,0.2818485861964123,4,source,1.0,tabpfn25,0.5031335353851318,,,,,6.931983118484102,0.4446626338694545,,
openml:531,regression,388,13,block_shift,0.5,0.46153846153846156,4,source,4.0,tabpfn25,0.5946602821350098,,,,,5.178471695693279,0.6903251073873558,,
