dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,1,random,,tabicl_aware,0.33965468406677246,,0.8566666666666667,0.30800460796496043,0.9031036341456495
openml:1590,classification,2100,14,block,0.5,0.4756190476190476,1,random,,tabicl_aware,0.339369535446167,,0.8433333333333334,0.3433470536663141,0.8765567817526738
openml:1590,classification,2100,14,block_shift,0.3,0.2618333333333333,1,random,,tabicl_aware,0.3372929096221924,,0.8577777777777778,0.32588372122749504,0.8925607818661523
openml:1590,classification,2100,14,block_shift,0.5,0.4756190476190476,1,random,,tabicl_aware,0.3790922164916992,,0.8411111111111111,0.34307394160635013,0.8791348690742999
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabicl_aware,0.33807849884033203,,0.8666666666666667,0.28875300928879616,0.9167245879315725
openml:1590,classification,2100,14,block,0.3,0.21428571428571427,2,random,,tabicl_aware,0.34281349182128906,,0.8733333333333333,0.2920644982169306,0.9141287696104853
openml:1590,classification,2100,14,block,0.5,0.5,2,random,,tabicl_aware,0.34086012840270996,,0.8244444444444444,0.35606951625795996,0.8716382025021986
openml:1590,classification,2100,14,block_shift,0.3,0.2507857142857143,2,random,,tabicl_aware,0.3392808437347412,,0.8511111111111112,0.3149203740900714,0.9011638628046186
openml:1590,classification,2100,14,block_shift,0.5,0.4522857142857143,2,random,,tabicl_aware,0.33707451820373535,,0.8433333333333334,0.34968368770484254,0.8768085619450199
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabicl_aware,0.34235477447509766,,0.8611111111111112,0.30105045484452636,0.9098839683395274
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,3,random,,tabicl_aware,0.34179115295410156,,0.8577777777777778,0.31666761105792174,0.8986744304802973
openml:1590,classification,2100,14,block,0.5,0.4276190476190476,3,random,,tabicl_aware,0.3401954174041748,,0.8211111111111111,0.3729844115145186,0.8561590399727652
openml:1590,classification,2100,14,block_shift,0.3,0.2857142857142857,3,random,,tabicl_aware,0.3377819061279297,,0.86,0.3234382333920533,0.8928480240574201
openml:1590,classification,2100,14,block_shift,0.5,0.45280952380952383,3,random,,tabicl_aware,0.33586907386779785,,0.8455555555555555,0.3613175590359874,0.8643117535249227
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabicl_aware,0.33391523361206055,,0.8633333333333333,0.2946886214797924,0.9138060654202955
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,4,random,,tabicl_aware,0.3416616916656494,,0.8477777777777777,0.3503560590954785,0.8764184799568783
openml:1590,classification,2100,14,block,0.5,0.48595238095238097,4,random,,tabicl_aware,0.34024548530578613,,0.8355555555555556,0.35078765133380685,0.8739538710318023
openml:1590,classification,2100,14,block_shift,0.3,0.2857142857142857,4,random,,tabicl_aware,0.33887147903442383,,0.85,0.3266072639186204,0.8955218587761355
openml:1590,classification,2100,14,block_shift,0.5,0.5,4,random,,tabicl_aware,0.37944459915161133,,0.8311111111111111,0.363468066544027,0.8638720247382904
