dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
openml:31,classification,684,20,block_shift,0.5,0.4498,1,source,2.0,tabicl_aware,0.3058762550354004,,0.6867088607594937,0.6067575421622786,0.6633254716981132
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabicl_aware,0.31231212615966797,,0.7966666666666666,0.46067974632475417,0.8252910052910054
openml:31,classification,508,20,block,0.3,0.2746,2,source,1.0,tabicl_aware,0.30148935317993164,,0.7357723577235772,0.536780615089397,0.7308238636363635
openml:31,classification,655,20,block,0.5,0.43385,2,source,0.0,tabicl_aware,0.3078038692474365,,0.6811594202898551,0.602275613862333,0.6358994197292069
openml:31,classification,508,20,block_shift,0.3,0.3,2,source,1.0,tabicl_aware,0.29797887802124023,,0.7113821138211383,0.5863307063071116,0.6002435064935066
openml:31,classification,655,20,block_shift,0.5,0.46645,2,source,0.0,tabicl_aware,0.3090016841888428,,0.6811594202898551,0.6097908767666167,0.619825918762089
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabicl_aware,0.31524062156677246,,0.78,0.4983802427235655,0.7818518518518519
openml:31,classification,731,20,block,0.3,0.3,3,source,3.0,tabicl_aware,0.31746673583984375,,0.7286245353159851,0.5425608104138824,0.743166213240057
openml:31,classification,688,20,block,0.5,0.4826,3,source,2.0,tabicl_aware,0.3076303005218506,,0.717948717948718,0.5594298723516588,0.7014081027667985
openml:31,classification,731,20,block_shift,0.3,0.3,3,source,3.0,tabicl_aware,0.31707024574279785,,0.7100371747211895,0.5390198320598334,0.7638295115947661
openml:31,classification,688,20,block_shift,0.5,0.4844,3,source,2.0,tabicl_aware,0.3080446720123291,,0.7051282051282052,0.5862780945184018,0.6430830039525692
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabicl_aware,0.31344032287597656,,0.76,0.46641193596433406,0.8167195767195768
openml:31,classification,653,20,block,0.3,0.3,4,source,1.0,tabicl_aware,0.34773778915405273,,0.7348703170028819,0.549164036118306,0.6558636675824175
openml:31,classification,809,20,block,0.5,0.5,4,source,1.0,tabicl_aware,0.3202230930328369,,0.6178010471204188,0.6017716649407867,0.8422335732528442
openml:31,classification,653,20,block_shift,0.3,0.28265,4,source,1.0,tabicl_aware,0.3085141181945801,,0.7463976945244957,0.505171510161019,0.744591346153846
openml:31,classification,809,20,block_shift,0.5,0.4895,4,source,1.0,tabicl_aware,0.3180115222930908,,0.680628272251309,0.5648983064199404,0.8356164383561644
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabicl_aware,0.3976123332977295,,0.8577777777777778,0.30493648716124744,0.907284603818548
openml:1590,classification,1464,14,block,0.3,0.25085714285714283,0,source,1.0,tabicl_aware,0.389772891998291,,0.77734375,0.5411134456586498,0.8572247581850178
openml:1590,classification,2418,14,block,0.5,0.5,0,source,1.0,tabicl_aware,0.3356173038482666,,0.852233676975945,0.31966879841772994,0.8844516594516594
openml:1590,classification,1464,14,block_shift,0.3,0.24914285714285714,0,source,1.0,tabicl_aware,0.3116424083709717,,0.8177083333333334,0.3922257291451399,0.8758361234288363
openml:1590,classification,2418,14,block_shift,0.5,0.5,0,source,1.0,tabicl_aware,0.33550143241882324,,0.8281786941580757,0.3738487877552984,0.8463654401154401
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabicl_aware,0.33022141456604004,,0.8677777777777778,0.29757131313531493,0.9111783313001788
openml:1590,classification,1997,14,block,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.33088064193725586,,0.843469591226321,0.33320778682393365,0.8976933073424301
openml:1590,classification,1976,14,block,0.5,0.4756190476190476,1,source,0.0,tabicl_aware,0.3223397731781006,,0.8486328125,0.35795741938016556,0.8757131782945736
openml:1590,classification,1997,14,block_shift,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.3338296413421631,,0.8514456630109671,0.3290894716267101,0.9008555338964696
openml:1590,classification,1976,14,block_shift,0.5,0.43052380952380953,1,source,0.0,tabicl_aware,0.33043932914733887,,0.79296875,0.45322265915346804,0.7772945736434108
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabicl_aware,0.3680989742279053,,0.87,0.28973576319329825,0.9162919515447248
openml:1590,classification,1467,14,block,0.3,0.2507857142857143,2,source,1.0,tabicl_aware,0.3235759735107422,,0.8362687540769732,0.3643471873268982,0.8711756373937676
openml:1590,classification,1995,14,block,0.5,0.4522857142857143,2,source,0.0,tabicl_aware,0.3309962749481201,,0.7880597014925373,0.415575941345553,0.8272576869400802
openml:1590,classification,1467,14,block_shift,0.3,0.24921428571428572,2,source,1.0,tabicl_aware,0.30695509910583496,,0.5270711024135681,0.9572175691959032,0.7866807509482883
openml:1590,classification,1995,14,block_shift,0.5,0.4525,2,source,0.0,tabicl_aware,0.32535791397094727,,0.7880597014925373,0.4822267452851551,0.7557455093863954
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabicl_aware,0.3398110866546631,,0.86,0.30149564231870846,0.9094584243524639
openml:1590,classification,2251,14,block,0.3,0.26811904761904765,3,source,2.0,tabicl_aware,0.3424255847930908,,0.8397863818424566,0.3497439571942326,0.8846123689111045
openml:1590,classification,1969,14,block,0.5,0.47545238095238096,3,source,0.0,tabicl_aware,0.3268561363220215,,0.7982541222114452,0.396109875038493,0.8276679027606098
openml:1590,classification,2251,14,block_shift,0.3,0.2857142857142857,3,source,2.0,tabicl_aware,0.33757758140563965,,0.8157543391188251,0.3725162127789771,0.8682789375673822
openml:1590,classification,1969,14,block_shift,0.5,0.4764047619047619,3,source,0.0,tabicl_aware,0.32954931259155273,,0.8535402521823472,0.3655872380768217,0.8531164044143031
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabicl_aware,0.3342001438140869,,0.8588888888888889,0.2953440015065932,0.913540100428381
openml:1590,classification,2002,14,block,0.3,0.2857142857142857,4,source,0.0,tabicl_aware,0.3293924331665039,,0.8106212424849699,0.4048661246677812,0.8343410964848835
openml:1590,classification,2428,14,block,0.5,0.4852619047619048,4,source,4.0,tabicl_aware,0.3428640365600586,,0.8094405594405595,0.4015615273589685,0.8150632842631321
openml:1590,classification,2002,14,block_shift,0.3,0.2857142857142857,4,source,0.0,tabicl_aware,0.36655735969543457,,0.7995991983967936,0.4390256744488883,0.814089396788659
openml:1590,classification,2428,14,block_shift,0.5,0.5,4,source,4.0,tabicl_aware,0.33701372146606445,,0.7097902097902098,0.4366385646416103,0.8208756586452278
