dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:531,regression,354,13,block,0.5,0.43402249923989056,2,random,,tabicl_aware_n32,0.3489110469818115,,4.677686391027304,0.6580394597555685,0.8092105263157895,1.2582420527066682
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,2,random,,tabicl_aware,0.28012585639953613,,5.374010919010814,0.5486526676136587,0.8026315789473685,1.3637918145074168
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,2,random,,tabicl_aware_n32,0.3431551456451416,,5.336229400152637,0.554976675746413,0.7960526315789473,1.3615783359035303
openml:531,regression,354,13,block_shift,0.5,0.4378230465186987,2,random,,tabicl_aware,0.27709078788757324,,5.917806632546654,0.45268754483186135,0.7894736842105263,1.3975085564039316
openml:531,regression,354,13,block_shift,0.5,0.4378230465186987,2,random,,tabicl_aware_n32,0.343578577041626,,5.907125332026886,0.4546614967771474,0.7960526315789473,1.4002612768329488
openml:531,regression,354,13,none,0.0,0.0,3,random,,tabicl_aware,0.2741732597351074,,2.683893691027105,0.9077695615622022,0.8157894736842105,0.6836647877731529
openml:531,regression,354,13,none,0.0,0.0,3,random,,tabicl_aware_n32,0.333820104598999,,2.667471324780818,0.9088947984550229,0.7960526315789473,0.6770867091318946
openml:531,regression,354,13,block,0.3,0.3076923076923077,3,random,,tabicl_aware,0.27681756019592285,,3.888929108651572,0.806356150644878,0.7960526315789473,1.0270786399296328
openml:531,regression,354,13,block,0.3,0.3076923076923077,3,random,,tabicl_aware_n32,0.3437316417694092,,3.8671221665437563,0.808521754901715,0.8157894736842105,1.0214153898440284
openml:531,regression,354,13,block,0.5,0.46153846153846156,3,random,,tabicl_aware,0.27762722969055176,,4.443269379397656,0.747216372504699,0.75,1.0425158524771934
openml:531,regression,354,13,block,0.5,0.46153846153846156,3,random,,tabicl_aware_n32,0.34496545791625977,,4.415121977580753,0.7504089160554325,0.743421052631579,1.036867925972232
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,3,random,,tabicl_aware,0.27845048904418945,,4.054850480277927,0.789480008718781,0.8092105263157895,1.09395311993249
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,3,random,,tabicl_aware_n32,0.3440380096435547,,4.04823899446346,0.7901659601382864,0.8092105263157895,1.0997630231596023
openml:531,regression,354,13,block_shift,0.5,0.43645484949832775,3,random,,tabicl_aware,0.3105428218841553,,5.130984411033735,0.6629106399095951,0.8026315789473685,1.4516294487289105
openml:531,regression,354,13,block_shift,0.5,0.43645484949832775,3,random,,tabicl_aware_n32,0.3459441661834717,,5.061228378335219,0.6720138362324503,0.7960526315789473,1.4433295715598156
openml:531,regression,354,13,none,0.0,0.0,4,random,,tabicl_aware,0.27471017837524414,,2.102323456686111,0.9375577705667607,0.8157894736842105,0.6562799492620216
openml:531,regression,354,13,none,0.0,0.0,4,random,,tabicl_aware_n32,0.33565402030944824,,2.1028021682398093,0.9375293303951538,0.8157894736842105,0.6552840143651492
openml:531,regression,354,13,block,0.3,0.2818485861964123,4,random,,tabicl_aware,0.27753186225891113,,3.0183832675516173,0.8712853150273648,0.8223684210526315,0.985817191307817
openml:531,regression,354,13,block,0.3,0.2818485861964123,4,random,,tabicl_aware_n32,0.3450191020965576,,3.0239401670245822,0.8708109465326602,0.8289473684210527,0.9876580725649541
openml:531,regression,354,13,block,0.5,0.46153846153846156,4,random,,tabicl_aware,0.27788853645324707,,4.59712936692261,0.7014254548485112,0.7960526315789473,1.180130709605437
openml:531,regression,354,13,block,0.5,0.46153846153846156,4,random,,tabicl_aware_n32,0.34476780891418457,,4.610348656741064,0.6997058520476709,0.7894736842105263,1.1735550001395179
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,4,random,,tabicl_aware,0.2829856872558594,,3.5919940741315926,0.8177151598357741,0.8289473684210527,1.0720662189116816
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,4,random,,tabicl_aware_n32,0.3463172912597656,,3.586342864553532,0.8182882785394829,0.8289473684210527,1.0657508853230806
openml:531,regression,354,13,block_shift,0.5,0.46153846153846156,4,random,,tabicl_aware,0.2777438163757324,,3.839739971914082,0.7917030271692634,0.8026315789473685,1.051206903198882
