dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
openml:31,classification,653,20,block,0.3,0.3,4,source,1.0,tabicl_aware,0.30358076095581055,,0.7377521613832853,0.5525131645587141,0.6518715659340659
openml:31,classification,809,20,block,0.5,0.5,4,source,1.0,tabicl_aware,0.31409215927124023,,0.6178010471204188,0.5986677992509386,0.839563501276991
openml:31,classification,653,20,block_shift,0.3,0.28265,4,source,1.0,tabicl_aware,0.34084272384643555,,0.7377521613832853,0.514766189587008,0.7354481456043955
openml:31,classification,809,20,block_shift,0.5,0.4895,4,source,1.0,tabicl_aware,0.31084704399108887,,0.6963350785340314,0.5545321779084668,0.8368934293011376
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabicl_aware,0.39430761337280273,,0.8555555555555555,0.30395160382806063,0.908210161990411
openml:1590,classification,1464,14,block,0.3,0.25085714285714283,0,source,1.0,tabicl_aware,0.39172911643981934,,0.77734375,0.5653077045898958,0.8537897422651793
openml:1590,classification,2418,14,block,0.5,0.5,0,source,1.0,tabicl_aware,0.34012866020202637,,0.852233676975945,0.31959478879374736,0.8849567099567099
openml:1590,classification,1464,14,block_shift,0.3,0.24914285714285714,0,source,1.0,tabicl_aware,0.3142390251159668,,0.818359375,0.39178216484683553,0.8786278282154091
openml:1590,classification,2418,14,block_shift,0.5,0.5,0,source,1.0,tabicl_aware,0.33742284774780273,,0.8316151202749141,0.377307079493196,0.8440025252525252
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabicl_aware,0.333575963973999,,0.8711111111111111,0.2975798274967028,0.9109513745070782
openml:1590,classification,1997,14,block,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.33616137504577637,,0.8424725822532403,0.3334230448332463,0.8984703270521985
openml:1590,classification,1976,14,block,0.5,0.4756190476190476,1,source,0.0,tabicl_aware,0.32708740234375,,0.8486328125,0.35735033498634267,0.8766950904392765
openml:1590,classification,1997,14,block_shift,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.3419041633605957,,0.8494516450648056,0.32969690460094153,0.9011912497292613
openml:1590,classification,1976,14,block_shift,0.5,0.43052380952380953,1,source,0.0,tabicl_aware,0.3284463882446289,,0.7958984375,0.4502694324360229,0.778798449612403
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabicl_aware,0.33379411697387695,,0.8666666666666667,0.28875300928879616,0.9167245879315725
openml:1590,classification,1467,14,block,0.3,0.2507857142857143,2,source,1.0,tabicl_aware,0.3617076873779297,,0.8388780169602087,0.36669776433352075,0.8696271666586644
openml:1590,classification,1995,14,block,0.5,0.4522857142857143,2,source,0.0,tabicl_aware,0.330157995223999,,0.7870646766169154,0.41852993920686316,0.8264220276414712
openml:1590,classification,1467,14,block_shift,0.3,0.24921428571428572,2,source,1.0,tabicl_aware,0.3089456558227539,,0.5238095238095238,0.974233517476538,0.7864010659240409
openml:1590,classification,1995,14,block_shift,0.5,0.4525,2,source,0.0,tabicl_aware,0.3263099193572998,,0.7880597014925373,0.4866571182482558,0.7518907846756404
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabicl_aware,0.3407106399536133,,0.8611111111111112,0.30105045484452636,0.9098839683395274
openml:1590,classification,2251,14,block,0.3,0.26811904761904765,3,source,2.0,tabicl_aware,0.342867374420166,,0.8384512683578104,0.34914457781802777,0.8849848083896894
openml:1590,classification,1969,14,block,0.5,0.47545238095238096,3,source,0.0,tabicl_aware,0.32513856887817383,,0.7982541222114452,0.39682031030022036,0.8276511987884052
openml:1590,classification,2251,14,block_shift,0.3,0.2857142857142857,3,source,2.0,tabicl_aware,0.3381524085998535,,0.8157543391188251,0.3728941913622629,0.8685239635401353
openml:1590,classification,1969,14,block_shift,0.5,0.4764047619047619,3,source,0.0,tabicl_aware,0.32976865768432617,,0.8467507274490785,0.36532716735802706,0.853464403835232
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabicl_aware,0.3322145938873291,,0.8633333333333333,0.2946886214797924,0.9138060654202955
openml:1590,classification,2002,14,block,0.3,0.2857142857142857,4,source,0.0,tabicl_aware,0.33174800872802734,,0.8086172344689379,0.4065265824273065,0.8336612179950817
openml:1590,classification,2428,14,block,0.5,0.4852619047619048,4,source,4.0,tabicl_aware,0.3482956886291504,,0.8024475524475524,0.4052752464223396,0.8114237601173337
openml:1590,classification,2002,14,block_shift,0.3,0.2857142857142857,4,source,0.0,tabicl_aware,0.3329274654388428,,0.8076152304609219,0.4329341526924514,0.8114682482279764
openml:1590,classification,2428,14,block_shift,0.5,0.5,4,source,4.0,tabicl_aware,0.3754253387451172,,0.7097902097902098,0.44068046791487936,0.8197439658138229
